标题:,'温度计总'
垂直标签:,''
开始时间:,2020-10-31 22:50:00
结束时间:,2020-10-31 22:50:00
步进:,300
总行数:,288
图形编号:,1729
主机编号:,0

Date,col1-cdefa,col2-cdefb,col3-cdefc,col4-cdefd,col5-cdefe,col6-cdeff,col7-cdefg,åºå£æµé,äºèäºéæ»æµé,IDCæ»æµé,col11-cdefa,col12-cdefb,col13-cdefd,col14-cdefcc,col15-cdefcd,col16-cdefce,col17-cdefcf,col18-cdefcg,col19-cdefch,col20-cdefci,col21-cdefcj,col22-cdefda,col23-cdefdb,col24-cdefdc,col25-cdefdd,col26-cdefde,col27-cdefdf,col28-cdefdg,col29-cdefdh,col30-cdefdi,col31-cdefdj,col32-cdefea,col33-cdefeb,æ»æµé,åºå£ä½¿ç¨ç,äºèäºéä½¿ç¨ç,IDCä½¿ç¨ç
2020-11-01 10:45:00,3.5685095367e+10,0.0000000000e+00,6.9847112147e+07,1.0911811581e+10,2.2270605560e+08,7.9266520102e+05,5.4382296070e+07,4.6804940853e+10,1.4528366806e+11,3.6960466691e+11,3.5685095367e+10,0.0000000000e+00,1.0911811581e+10,3.8640390674e+10,1.1018263529e+11,2.8368767706e+10,9.7395239837e+09,3.7903054099e+10,1.0805768153e+11,2.6975844771e+10,9.7367688483e+09,2.8396798029e+09,1.0356504111e+10,1.6406210736e+10,4.4811526971e+10,2.3180511726e+09,4.2093597227e+10,2.3728062871e+10,6.6813012210e+08,1.7960831497e+09,0.0000000000e+00,0.0000000000e+00,4.7385579985e+08,5.6169327582e+11,8.3328291201e+00,2.5865303060e+01,6.5801867820e+01
2020-11-01 10:50:00,3.4871111100e+10,0.0000000000e+00,6.9528123750e+07,1.0858527182e+10,2.1042590387e+08,7.9667183142e+05,5.8237303771e+07,4.5929570039e+10,1.4462464346e+11,3.7062046851e+11,3.4871111100e+10,0.0000000000e+00,1.0858527182e+10,3.8819706817e+10,1.0956098041e+11,2.8257532017e+10,9.3099176653e+09,3.8459471153e+10,1.0952829454e+11,2.7392756660e+10,9.2918092487e+09,2.8604435695e+09,1.0273216016e+10,1.6253661545e+10,4.4525900110e+10,2.3277583451e+09,4.2001487909e+10,2.3624183680e+10,6.4331764635e+08,1.8408877699e+09,0.0000000000e+00,0.0000000000e+00,4.7371863029e+08,5.6117468202e+11,8.1845406627e+00,2.5771769130e+01,6.6043690207e+01
2020-11-01 10:55:00,3.5169909983e+10,0.0000000000e+00,7.8089089456e+07,1.0909423630e+10,2.5692245880e+08,7.8621795052e+05,5.8095629988e+07,4.6317048830e+10,1.4569615161e+11,3.7168015662e+11,3.5169909983e+10,0.0000000000e+00,1.0909423630e+10,3.9804710446e+10,1.0943590933e+11,2.8123311497e+10,9.2562988037e+09,3.8776836218e+10,1.0941730089e+11,2.7577236043e+10,9.2885533900e+09,2.9911920451e+09,1.0294961413e+10,1.6511946239e+10,4.4670275403e+10,2.4123997719e+09,4.2449232252e+10,2.3627082472e+10,6.7362390683e+08,1.8341654189e+09,0.0000000000e+00,0.0000000000e+00,4.6898790830e+08,5.6369335706e+11,8.2167100694e+00,2.5846703671e+01,6.5936586260e+01
2020-11-01 11:00:00,3.6040338955e+10,0.0000000000e+00,8.1060445295e+07,1.1088748045e+10,2.2965164759e+08,7.8371877027e+05,5.8701987551e+07,4.7337163908e+10,1.4658904483e+11,3.7184900429e+11,3.6040338955e+10,0.0000000000e+00,1.1088748045e+10,3.8866536567e+10,1.0939871685e+11,2.8382602749e+10,8.8906985909e+09,3.8921371333e+10,1.1027627357e+11,2.7829966201e+10,9.2828384235e+09,2.9605894141e+09,1.0285638011e+10,1.6717588921e+10,4.4710131356e+10,2.3742338905e+09,4.2967539482e+10,2.3835581399e+10,6.7740654454e+08,1.7935353073e+09,0.0000000000e+00,0.0000000000e+00,4.7487741394e+08,5.6577521303e+11,8.3667793885e+00,2.5909414456e+01,6.5723806156e+01
2020-11-01 11:05:00,3.5700442660e+10,0.0000000000e+00,8.6518575313e+07,1.1227269830e+10,2.6379089463e+08,8.1516782094e+05,5.5965340252e+07,4.7161765317e+10,1.4501938804e+11,3.7290549286e+11,3.5700442660e+10,0.0000000000e+00,1.1227269830e+10,3.9403973434e+10,1.0929526701e+11,2.8770612196e+10,9.4699619867e+09,3.9196483577e+10,1.0881444157e+11,2.8284505543e+10,9.6702475444e+09,2.8807231942e+09,1.0342211400e+10,1.6589682822e+10,4.3641073365e+10,2.2450240262e+09,4.2770382305e+10,2.3759652562e+10,6.9670566224e+08,1.8478643888e+09,0.0000000000e+00,0.0000000000e+00,4.8012114567e+08,5.6508664622e+11,8.3459352001e+00,2.5663212715e+01,6.5990852085e+01
2020-11-01 11:10:00,3.4913468523e+10,0.0000000000e+00,7.9886937719e+07,1.1433535008e+10,2.8732946466e+08,7.9063805494e+05,5.4797767279e+07,4.6610034462e+10,1.4524129879e+11,3.7623765978e+11,3.4913468523e+10,0.0000000000e+00,1.1433535008e+10,3.9625444707e+10,1.1002521071e+11,2.8875481271e+10,9.6025699084e+09,3.9918385980e+10,1.1005848239e+11,2.8719498407e+10,9.4125864118e+09,2.8807837853e+09,1.0392986366e+10,1.6633434059e+10,4.3030587934e+10,2.2767269803e+09,4.3265081433e+10,2.4044484394e+10,7.1518146889e+08,1.8057954063e+09,0.0000000000e+00,0.0000000000e+00,4.5926789928e+08,5.6808899304e+11,8.2047064868e+00,2.5566645468e+01,6.6228648045e+01
2020-11-01 11:15:00,3.4788115304e+10,0.0000000000e+00,8.4009151897e+07,1.1259320368e+10,2.3617468515e+08,8.0293152111e+05,5.4356825325e+07,4.6254760962e+10,1.4555554872e+11,3.8098534089e+11,3.4788115304e+10,0.0000000000e+00,1.1259320368e+10,4.0315115193e+10,1.1168231989e+11,2.9455679265e+10,9.5223349873e+09,4.0007022125e+10,1.1125439832e+11,2.9369515070e+10,9.3789560394e+09,2.9602193349e+09,1.0267468652e+10,1.6748602128e+10,4.3796274750e+10,2.3459883087e+09,4.2705568985e+10,2.3997119305e+10,6.8438976628e+08,1.7960542131e+09,0.0000000000e+00,0.0000000000e+00,4.6118857133e+08,5.7279565058e+11,8.0752639995e+00,2.5411427021e+01,6.6513308980e+01
2020-11-01 11:20:00,3.5599933042e+10,0.0000000000e+00,9.0345185053e+07,1.1059975595e+10,2.4027710302e+08,7.8850052642e+05,5.5474657371e+07,4.6866103713e+10,1.4390626869e+11,3.8060844682e+11,3.5599933042e+10,0.0000000000e+00,1.1059975595e+10,4.0260098178e+10,1.1169802850e+11,2.8900845286e+10,9.1239037108e+09,4.0529541807e+10,1.1187245717e+11,2.8985012220e+10,9.2385599504e+09,2.9600743910e+09,1.0132303361e+10,1.6557254246e+10,4.3217477230e+10,2.2237809188e+09,4.2563559528e+10,2.3450625196e+10,6.6333647530e+08,1.8819952891e+09,0.0000000000e+00,0.0000000000e+00,4.6205713189e+08,5.7138081923e+11,8.2022535822e+00,2.5185701698e+01,6.6612044720e+01
2020-11-01 11:25:00,3.5755100591e+10,0.0000000000e+00,1.0158971491e+08,1.0931014554e+10,2.5244889700e+08,8.0327345289e+05,5.5298402283e+07,4.6893076003e+10,1.4368809968e+11,3.7766833954e+11,3.5755100591e+10,0.0000000000e+00,1.0931014554e+10,3.9901415451e+10,1.1123173336e+11,2.8730841232e+10,8.8921619883e+09,4.0087106178e+10,1.1109748049e+11,2.8835037513e+10,8.8925633259e+09,2.9646063387e+09,1.0076805477e+10,1.6263659049e+10,4.3217607011e+10,2.2066712863e+09,4.2821655968e+10,2.3475775022e+10,6.7048721198e+08,1.7512447670e+09,0.0000000000e+00,0.0000000000e+00,4.4654840768e+08,5.6824951522e+11,8.2521981535e+00,2.5286092787e+01,6.6461709060e+01
2020-11-01 11:30:00,3.6380226137e+10,0.0000000000e+00,9.6964272896e+07,1.0958825243e+10,2.8504637792e+08,7.8661625378e+05,5.5580476877e+07,4.7583500577e+10,1.4545072997e+11,3.8363260054e+11,3.6380226137e+10,0.0000000000e+00,1.0958825243e+10,4.0728337936e+10,1.1241872031e+11,2.9266896540e+10,9.6298091548e+09,4.1128740264e+10,1.1183697800e+11,2.9038719630e+10,9.5843987080e+09,2.9161649527e+09,1.0190431902e+10,1.6629670832e+10,4.4406173977e+10,2.2685373802e+09,4.2669617048e+10,2.3721408983e+10,7.1486146426e+08,1.7403141868e+09,0.0000000000e+00,0.0000000000e+00,4.3799844272e+08,5.7666683109e+11,8.2514717359e+00,2.5222662746e+01,6.6525865519e+01
2020-11-01 11:35:00,3.6841106079e+10,0.0000000000e+00,8.7006989850e+07,1.1015218463e+10,2.8061678254e+08,7.8050627038e+05,5.6208321403e+07,4.8106923162e+10,1.4622789968e+11,3.8897540084e+11,3.6841106079e+10,0.0000000000e+00,1.1015218463e+10,4.1521163041e+10,1.1408031105e+11,2.9368678456e+10,9.7156346069e+09,4.1529640946e+10,1.1379226244e+11,2.9189659865e+10,9.7780504289e+09,2.8857583647e+09,1.0574381492e+10,1.6505770438e+10,4.4198686738e+10,2.1500468829e+09,4.3262918874e+10,2.4015297814e+10,7.0475790138e+08,1.7403279078e+09,0.0000000000e+00,0.0000000000e+00,4.4055188451e+08,5.8331022368e+11,8.2472278402e+00,2.5068633077e+01,6.6684139082e+01
2020-11-01 11:40:00,3.6049641504e+10,0.0000000000e+00,7.7377513734e+07,1.1088852463e+10,2.7221580995e+08,7.8416865352e+05,5.6247915352e+07,4.7390364347e+10,1.4739463846e+11,3.9292769104e+11,3.6049641504e+10,0.0000000000e+00,1.1088852463e+10,4.1508658368e+10,1.1560291433e+11,2.9452215521e+10,9.8986986816e+09,4.1387586227e+10,1.1560169865e+11,2.9242783883e+10,1.0233135379e+10,2.9331867212e+09,1.0795265067e+10,1.6470035927e+10,4.4054337154e+10,2.3531089328e+09,4.3677048590e+10,2.4455541578e+10,6.9512191699e+08,1.7787724415e+09,0.0000000000e+00,0.0000000000e+00,4.3409051032e+08,5.8771269384e+11,8.0635257403e+00,2.5079369563e+01,6.6857104697e+01
2020-11-01 11:45:00,3.6371849372e+10,0.0000000000e+00,7.2032179265e+07,1.1049621237e+10,2.5922792041e+08,7.7191819524e+05,5.7842167630e+07,4.7667280436e+10,1.4859547865e+11,3.9593287887e+11,3.6371849372e+10,0.0000000000e+00,1.1049621237e+10,4.1598553684e+10,1.1618883973e+11,2.9379624768e+10,9.8921564919e+09,4.2389823491e+10,1.1717677231e+11,2.9285432098e+10,1.0021676299e+10,3.0267269403e+09,1.0847233151e+10,1.6749337063e+10,4.3664743410e+10,2.3599453121e+09,4.4510252086e+10,2.4747312722e+10,7.0961566295e+08,1.7806583420e+09,0.0000000000e+00,0.0000000000e+00,4.4546378592e+08,5.9219563795e+11,8.0492454488e+00,2.5092295371e+01,6.6858459180e+01
2020-11-01 11:50:00,3.7408241340e+10,0.0000000000e+00,8.7676394324e+07,1.0954457438e+10,2.3671996124e+08,7.6516583861e+05,5.9076507460e+07,4.8571584018e+10,1.4962221806e+11,3.9750256997e+11,3.7408241340e+10,0.0000000000e+00,1.0954457438e+10,4.1966817838e+10,1.1664549180e+11,2.9804724269e+10,9.9974359968e+09,4.2373675282e+10,1.1745731943e+11,2.9556469791e+10,9.7006355553e+09,3.0271188804e+09,1.0759467096e+10,1.7069546386e+10,4.3576440744e+10,2.1730240491e+09,4.5021494252e+10,2.5300653084e+10,6.9352054585e+08,1.7475235532e+09,0.0000000000e+00,0.0000000000e+00,4.6231471016e+08,5.9569637205e+11,8.1537485030e+00,2.5117194779e+01,6.6729056718e+01
2020-11-01 11:55:00,3.8027089504e+10,0.0000000000e+00,1.0659862815e+08,1.1088256237e+10,2.0372808126e+08,7.9303098259e+05,5.6297072515e+07,4.9269565297e+10,1.5220397729e+11,4.0341460922e+11,3.8027089504e+10,0.0000000000e+00,1.1088256237e+10,4.2030227385e+10,1.1957606891e+11,3.0329788287e+10,1.0155193302e+10,4.2250761711e+10,1.1923062607e+11,2.9930169890e+10,9.9117736630e+09,3.0370260920e+09,1.0981537568e+10,1.6981670291e+10,4.4427161117e+10,2.2608835371e+09,4.5859038443e+10,2.5836974576e+10,6.5808915284e+08,1.8691383740e+09,0.0000000000e+00,0.0000000000e+00,4.4667769351e+08,6.0488815180e+11,8.1452356358e+00,2.5162334034e+01,6.6692430330e+01
2020-11-01 12:00:00,3.7734626582e+10,0.0000000000e+00,8.8455760304e+07,1.1273134161e+10,2.1351374440e+08,7.9156053495e+05,5.6880003175e+07,4.9190490290e+10,1.5464612374e+11,4.0842024127e+11,3.7734626582e+10,0.0000000000e+00,1.1273134161e+10,4.2438947742e+10,1.2074167819e+11,3.0403282403e+10,1.0608042021e+10,4.2489828414e+10,1.2073944896e+11,3.0297415120e+10,1.0701598418e+10,3.1736876840e+09,1.1364166712e+10,1.7235757178e+10,4.5500988406e+10,2.3077258852e+09,4.5996970583e+10,2.6068164127e+10,7.9790828312e+08,1.9235280148e+09,0.0000000000e+00,0.0000000000e+00,4.5995641274e+08,6.1225685529e+11,8.0342898352e+00,2.5258373573e+01,6.6707336592e+01
2020-11-01 12:05:00,3.8320899490e+10,0.0000000000e+00,8.0503972150e+07,1.1267980771e+10,2.2984183779e+08,8.5392334710e+05,5.8808748473e+07,4.9797880799e+10,1.5532170850e+11,4.1574779523e+11,3.8320899490e+10,0.0000000000e+00,1.1267980771e+10,4.3534976007e+10,1.2199811287e+11,3.1070372115e+10,1.0645735642e+10,4.3741509625e+10,1.2270194933e+11,3.1175833999e+10,1.0879305630e+10,3.3207031368e+09,1.1934486193e+10,1.7082774245e+10,4.5378195628e+10,2.3189782152e+09,4.6151345887e+10,2.6175506346e+10,7.7047387384e+08,1.9314388423e+09,0.0000000000e+00,0.0000000000e+00,4.6680666827e+08,6.2086738452e+11,8.0206952467e+00,2.5016889656e+01,6.6962415097e+01
2020-11-01 12:10:00,3.8258679381e+10,0.0000000000e+00,8.2840420625e+07,1.1291860600e+10,2.3933364751e+08,7.9787720249e+05,5.5296035749e+07,4.9763127121e+10,1.5565696494e+11,4.1804117822e+11,3.8258679381e+10,0.0000000000e+00,1.1291860600e+10,4.4750029714e+10,1.2225146038e+11,3.1501622889e+10,1.0632431719e+10,4.4269994969e+10,1.2227837548e+11,3.1455863711e+10,1.0901399357e+10,3.2903271005e+09,1.2171595827e+10,1.6880052120e+10,4.5247092820e+10,2.4261438279e+09,4.6326817458e+10,2.6331492676e+10,7.6820173949e+08,1.9627970182e+09,0.0000000000e+00,0.0000000000e+00,4.6503148902e+08,6.2346127028e+11,7.9817511517e+00,2.4966581303e+01,6.7051667545e+01
2020-11-01 12:15:00,3.7570347788e+10,0.0000000000e+00,8.6350865328e+07,1.1430535608e+10,2.3698911680e+08,7.9333779911e+05,5.5378864071e+07,4.9207693850e+10,1.5661452901e+11,4.2613693819e+11,3.7570347788e+10,0.0000000000e+00,1.1430535608e+10,4.5949686538e+10,1.2357150248e+11,3.2063832111e+10,1.0777374225e+10,4.6160976582e+10,1.2420985879e+11,3.2256540673e+10,1.1147166796e+10,3.3119660304e+09,1.2054305530e+10,1.7269572418e+10,4.5692483155e+10,2.3932418970e+09,4.6509724389e+10,2.6442425513e+10,7.2819841799e+08,1.9537230155e+09,0.0000000000e+00,0.0000000000e+00,4.6569909974e+08,6.3195916105e+11,7.7865306625e+00,2.4782381309e+01,6.7431088028e+01
2020-11-01 12:20:00,3.8329120301e+10,0.0000000000e+00,8.9669837374e+07,1.1738890773e+10,2.0346602570e+08,7.8744414466e+05,5.5669018707e+07,5.0238263726e+10,1.5711889975e+11,4.2448550380e+11,3.8329120301e+10,0.0000000000e+00,1.1738890773e+10,4.4968735070e+10,1.2452074434e+11,3.1842854971e+10,1.1017719563e+10,4.5109124021e+10,1.2447005872e+11,3.1652593613e+10,1.0903673500e+10,3.3395644083e+09,1.2177673137e+10,1.7805631605e+10,4.5346134201e+10,2.5341208314e+09,4.6646022876e+10,2.6359780069e+10,7.6769670725e+08,1.8526619572e+09,0.0000000000e+00,0.0000000000e+00,4.5986660623e+08,6.3184266727e+11,7.9510717348e+00,2.4866775843e+01,6.7182152423e+01
2020-11-01 12:25:00,3.7788762844e+10,0.0000000000e+00,7.9361151540e+07,1.1543216595e+10,1.7541158008e+08,7.7679465783e+05,5.5676028253e+07,4.9484482691e+10,1.5740713698e+11,4.2408988605e+11,3.7788762844e+10,0.0000000000e+00,1.1543216595e+10,4.5375129050e+10,1.2526005720e+11,3.1457634310e+10,1.0551355741e+10,4.5205535913e+10,1.2459219898e+11,3.1425280420e+10,1.0222694443e+10,3.3319600685e+09,1.2420204322e+10,1.7730038693e+10,4.5869043266e+10,2.3455023666e+09,4.6439148546e+10,2.6467244028e+10,7.2396872110e+08,1.7652759493e+09,0.0000000000e+00,0.0000000000e+00,4.6725427133e+08,6.3098150572e+11,7.8424616637e+00,2.4946394713e+01,6.7211143624e+01
2020-11-01 12:30:00,3.7430261541e+10,0.0000000000e+00,7.3327307890e+07,1.1418364489e+10,1.9998523233e+08,7.6158293333e+05,5.7077697195e+07,4.9033123235e+10,1.5780531939e+11,4.1942850648e+11,3.7430261541e+10,0.0000000000e+00,1.1418364489e+10,4.4670657865e+10,1.2337928057e+11,3.1179023312e+10,1.0193288454e+10,4.4809022251e+10,1.2394570028e+11,3.1050529082e+10,1.0201004667e+10,3.3064889319e+09,1.2570689450e+10,1.7570899230e+10,4.5383618589e+10,2.3817880669e+09,4.7212242724e+10,2.6666693356e+10,7.0669080744e+08,1.7296737514e+09,0.0000000000e+00,0.0000000000e+00,4.6103168403e+08,6.2626694910e+11,7.8294285376e+00,2.5197772230e+01,6.6972799232e+01
2020-11-01 12:35:00,3.7616211637e+10,0.0000000000e+00,7.4243409402e+07,1.1392796672e+10,2.2590879607e+08,7.5613001956e+05,6.0087252764e+07,4.9221517078e+10,1.5723018399e+11,4.1756647476e+11,3.7616211637e+10,0.0000000000e+00,1.1392796672e+10,4.4693699626e+10,1.2323929181e+11,3.0774796166e+10,9.9739831112e+09,4.4622398460e+10,1.2341680776e+11,3.0879815247e+10,9.9656825807e+09,3.2807686530e+09,1.2686257271e+10,1.7444087247e+10,4.5165763043e+10,2.3213661307e+09,4.6871209007e+10,2.6649363312e+10,7.1375213167e+08,1.8378614316e+09,0.0000000000e+00,0.0000000000e+00,4.7226452850e+08,6.2401817583e+11,7.8878338781e+00,2.5196410950e+01,6.6915755172e+01
2020-11-01 12:40:00,3.7151448299e+10,0.0000000000e+00,6.8794306174e+07,1.1206780304e+10,2.3998052284e+08,7.5098157511e+05,6.2770156885e+07,4.8592935958e+10,1.5720038830e+11,4.1638459181e+11,3.7151448299e+10,0.0000000000e+00,1.1206780304e+10,4.4400729117e+10,1.2296657827e+11,3.0859065921e+10,1.0045938106e+10,4.4192371216e+10,1.2309880335e+11,3.1010715793e+10,9.8103900318e+09,3.2409616423e+09,1.2709176679e+10,1.7389745285e+10,4.5244636310e+10,2.4743088127e+09,4.6847706407e+10,2.6626429185e+10,7.0132582172e+08,1.7277209521e+09,0.0000000000e+00,0.0000000000e+00,4.7308455609e+08,6.2217791606e+11,7.8101351243e+00,2.5266147229e+01,6.6923717647e+01
2020-11-01 12:45:00,3.7819372592e+10,0.0000000000e+00,6.8635916281e+07,1.1110139466e+10,2.5721071411e+08,7.5861037511e+05,5.6586244324e+07,4.9175431710e+10,1.5682859511e+11,4.1389355107e+11,3.7819372592e+10,0.0000000000e+00,1.1110139466e+10,4.3481766611e+10,1.2262950073e+11,3.0614049804e+10,9.6938538251e+09,4.3704062055e+10,1.2274609723e+11,3.1188009321e+10,9.8362114887e+09,3.2593341548e+09,1.2711240182e+10,1.7511535813e+10,4.4612997447e+10,2.4135675800e+09,4.6611997015e+10,2.6882165066e+10,7.2725788103e+08,1.8815085694e+09,0.0000000000e+00,0.0000000000e+00,4.6291105351e+08,6.1989757788e+11,7.9328317233e+00,2.5299114032e+01,6.6768054245e+01
2020-11-01 12:50:00,3.8370835741e+10,0.0000000000e+00,6.3688963516e+07,1.1134537732e+10,1.9115182944e+08,7.5388149745e+05,6.2486813552e+07,4.9696077034e+10,1.5440670139e+11,4.1488998589e+11,3.8370835741e+10,0.0000000000e+00,1.1134537732e+10,4.4024241201e+10,1.2242230103e+11,3.1670734736e+10,9.9577657686e+09,4.3658367962e+10,1.2138814969e+11,3.1757462056e+10,1.0010963439e+10,3.3009389095e+09,1.2486657987e+10,1.7287703179e+10,4.3743280265e+10,2.4634185389e+09,4.5890014213e+10,2.6263895931e+10,7.7374961413e+08,1.9135615627e+09,0.0000000000e+00,0.0000000000e+00,4.7418475295e+08,6.1899276432e+11,8.0285392494e+00,2.4944831393e+01,6.7026629358e+01
2020-11-01 12:55:00,3.8209090961e+10,0.0000000000e+00,7.7365527507e+07,1.1286955830e+10,1.7671089033e+08,7.4796265634e+05,5.6921688127e+07,4.9653061804e+10,1.5298690775e+11,4.1490953729e+11,3.8209090961e+10,0.0000000000e+00,1.1286955830e+10,4.4185751077e+10,1.2181360815e+11,3.2081735920e+10,1.0075053994e+10,4.3803974897e+10,1.2128248020e+11,3.1753020672e+10,9.9139123704e+09,3.2040666569e+09,1.2354630758e+10,1.7363983645e+10,4.3164932420e+10,2.4137418804e+09,4.5531080705e+10,2.5951868800e+10,6.9775973761e+08,1.9923210424e+09,0.0000000000e+00,0.0000000000e+00,4.6953711926e+08,6.1754950684e+11,8.0403370506e+00,2.4773221589e+01,6.7186441360e+01
2020-11-01 13:00:00,3.7063853762e+10,0.0000000000e+00,8.5278112641e+07,1.1076738251e+10,1.8530489895e+08,7.1489169483e+05,5.8709655096e+07,4.8300043347e+10,1.5200197137e+11,4.1157792693e+11,3.7063853762e+10,0.0000000000e+00,1.1076738251e+10,4.3463403821e+10,1.2129845657e+11,3.1724836647e+10,9.4612993673e+09,4.3416150926e+10,1.2078579036e+11,3.1938274187e+10,9.4897150481e+09,3.2176786786e+09,1.2101446871e+10,1.7266417120e+10,4.2863392429e+10,2.3789723851e+09,4.5549753677e+10,2.5622393477e+10,7.0484994065e+08,1.9837379553e+09,0.0000000000e+00,0.0000000000e+00,4.7278016547e+08,6.1187994164e+11,7.8937124850e+00,2.4841796735e+01,6.7264490780e+01
2020-11-01 13:05:00,3.6883304322e+10,0.0000000000e+00,7.6806067860e+07,1.0971599257e+10,1.8526831918e+08,7.5092433265e+05,5.7497382109e+07,4.8021614137e+10,1.5120251715e+11,4.0860118813e+11,3.6883304322e+10,0.0000000000e+00,1.0971599257e+10,4.2827738774e+10,1.2063619550e+11,3.1405510640e+10,9.3336408990e+09,4.2899126549e+10,1.2063548714e+11,3.1592343543e+10,9.2711450857e+09,3.2387018430e+09,1.2202824064e+10,1.7469227418e+10,4.2143309097e+10,2.4110730252e+09,4.5106844492e+10,2.5579632802e+10,7.2870626347e+08,2.0096262437e+09,0.0000000000e+00,0.0000000000e+00,4.7928245914e+08,6.0782531942e+11,7.9005616586e+00,2.4875982016e+01,6.7223456325e+01
2020-11-01 13:10:00,3.6519087011e+10,0.0000000000e+00,7.2621514742e+07,1.0890584620e+10,2.0141828548e+08,7.3656878053e+05,6.1939267106e+07,4.7601144238e+10,1.5159140901e+11,4.0733142434e+11,3.6519087011e+10,0.0000000000e+00,1.0890584620e+10,4.2296769754e+10,1.1965355383e+11,3.1219817318e+10,9.5139680857e+09,4.2645200718e+10,1.2087215462e+11,3.1574979034e+10,9.5549809795e+09,3.2244162851e+09,1.1902815007e+10,1.7672996873e+10,4.2292135180e+10,2.4008936294e+09,4.5500077014e+10,2.5527807475e+10,7.2614492944e+08,2.0559386475e+09,0.0000000000e+00,0.0000000000e+00,4.7965657534e+08,6.0652397758e+11,7.8481883647e+00,2.4993473401e+01,6.7158338234e+01
2020-11-01 13:15:00,3.7006391284e+10,0.0000000000e+00,7.1003201069e+07,1.0955429926e+10,1.9965276113e+08,7.4824751109e+05,6.1862828826e+07,4.8153081847e+10,1.5105010124e+11,4.0660015126e+11,3.7006391284e+10,0.0000000000e+00,1.0955429926e+10,4.1704153153e+10,1.2034727265e+11,3.1239750851e+10,9.6663649035e+09,4.2239468414e+10,1.2006275688e+11,3.1690074230e+10,9.6503101743e+09,3.1309091379e+09,1.2030164170e+10,1.7258812121e+10,4.2106549334e+10,2.4236007959e+09,4.5309377745e+10,2.5688823359e+10,6.8998508309e+08,2.1178324814e+09,0.0000000000e+00,0.0000000000e+00,4.8530764465e+08,6.0580333434e+11,7.9486326862e+00,2.4933851082e+01,6.7117516232e+01
2020-11-01 13:20:00,3.5998043437e+10,0.0000000000e+00,6.8075893345e+07,1.1337478562e+10,1.7225609003e+08,7.3665666712e+05,5.9058677183e+07,4.7499497530e+10,1.4994808177e+11,4.0331044293e+11,3.5998043437e+10,0.0000000000e+00,1.1337478562e+10,4.1332308415e+10,1.1881933971e+11,3.1889752685e+10,9.9455087610e+09,4.1113537988e+10,1.1859814538e+11,3.1752556949e+10,9.8592930450e+09,3.1147353960e+09,1.2032093835e+10,1.6905904518e+10,4.2348041239e+10,2.3200778487e+09,4.4746047986e+10,2.5294119592e+10,6.6901021171e+08,2.2014876135e+09,0.0000000000e+00,0.0000000000e+00,4.8053906104e+08,6.0075802223e+11,7.9065939649e+00,2.4959813472e+01,6.7133592563e+01
2020-11-01 13:25:00,3.5865259336e+10,0.0000000000e+00,6.1024067354e+07,1.1879737492e+10,1.6698670740e+08,7.4066775311e+05,5.6030068218e+07,4.7907730204e+10,1.4975848774e+11,4.0121984546e+11,3.5865259336e+10,0.0000000000e+00,1.1879737492e+10,4.1272789624e+10,1.1727915075e+11,3.2381042827e+10,9.7920445366e+09,4.1468685113e+10,1.1715250394e+11,3.2201024913e+10,9.6726037456e+09,3.0938844064e+09,1.2193123786e+10,1.7042734046e+10,4.2341582012e+10,2.3847139488e+09,4.4576509209e+10,2.4866146280e+10,6.8421988110e+08,2.2613324492e+09,0.0000000000e+00,0.0000000000e+00,4.7697509405e+08,5.9888606340e+11,7.9994732107e+00,2.5006173443e+01,6.6994353347e+01
2020-11-01 13:30:00,3.5577306137e+10,0.0000000000e+00,6.3375504120e+07,1.1354558825e+10,1.7821227835e+08,7.3396239221e+05,5.5288373660e+07,4.7102724072e+10,1.5076756584e+11,4.0184514251e+11,3.5577306137e+10,0.0000000000e+00,1.1354558825e+10,4.0872574630e+10,1.1828250905e+11,3.2091692403e+10,9.3085392502e+09,4.1528087553e+10,1.1823795418e+11,3.1983318597e+10,9.5404668398e+09,3.0629447712e+09,1.2415376294e+10,1.6955763601e+10,4.2651666216e+10,2.3849306832e+09,4.5228056875e+10,2.4868381244e+10,6.4986608890e+08,2.2360352497e+09,0.0000000000e+00,0.0000000000e+00,4.8540393174e+08,5.9971543242e+11,7.8541790866e+00,2.5139850951e+01,6.7005969962e+01
2020-11-01 13:35:00,3.5139507512e+10,0.0000000000e+00,7.0968598983e+07,1.1146584117e+10,2.1527246711e+08,7.4624796444e+05,6.0782528057e+07,4.6491924272e+10,1.5121733805e+11,4.0093086602e+11,3.5139507512e+10,0.0000000000e+00,1.1146584117e+10,4.0926852044e+10,1.1842711248e+11,3.2132520850e+10,9.2265995924e+09,4.1123208218e+10,1.1818926489e+11,3.1509878879e+10,9.3954290583e+09,3.1186993884e+09,1.2577846376e+10,1.6982770698e+10,4.2979402013e+10,2.2738783571e+09,4.4781870895e+10,2.5229941279e+10,6.8116869948e+08,2.3195774257e+09,0.0000000000e+00,0.0000000000e+00,4.7801556160e+08,5.9864012834e+11,7.7662558976e+00,2.5260140590e+01,6.6973603512e+01
